YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,AGE,LAST_FLAG,PLACE,COUNTRY
2016,8755601,Ismaya,Other,9639,,1951,65,Indonesia,Chittagong,Bangladesh
2016,9009138,Posh,Tanker,25803,,1991,25,Indonesia,Gadani,Pakistan
2016,8214384,Port Numbay,Container Ship,6405,,1983,33,Indonesia,Chittagong,Bangladesh
2016,8801333,Madison,Container Ship,12129,,1990,26,Indonesia,Chittagong,Bangladesh
2016,9129457,Hijau Muda,Container Ship,7405,,1996,20,Indonesia,Chittagong,Bangladesh
2016,8222977,Kedung Mas,Container Ship,5524,,1983,33,Indonesia,Chittagong,Bangladesh
2016,9004190,Amazon,Container Ship,12129,,1991,25,Indonesia,Chittagong,Bangladesh
2016,9141091,Hijau Semangat,Container Ship,7451,,1997,19,Indonesia,Chittagong,Bangladesh
2016,8917821,Jelita Bangsa,Tanker,51647,,1992,24,Indonesia,Gadani,Pakistan
2016,7925730,Lentera Bangsa,Tanker,67959,,1983,33,Indonesia,Gadani,Pakistan
2016,8028060,Victory Union,Bulk Carrier,35622,,1983,33,Indonesia,Chittagong,Bangladesh
2016,8131178,Musi River,Container Ship,5014,,1983,33,Indonesia,Alang,India
2016,8115617,Marina Star 3,Container Ship,9909,,1983,33,Indonesia,Chittagong,Bangladesh
2016,8806199,Martha Petrol,Tanker,25740,,1988,28,Indonesia,Chittagong,Bangladesh
2016,8613188,Straits Voyager,Other,38659,,1987,29,Malaysia,Chittagong,Bangladesh
2016,8320145,Ocean Blessing 1,Bulk Carrier,25768,,1986,30,Comoros,Alang,India
2016,9119490,Ajya,Container Ship,8944,,1997,19,Palau,Alang,India
2016,9119139,Cape Carmel,Bulk Carrier,92194,,1996,20,Liberia,Gadani,Pakistan
2016,8705694,Palladio,Passenger/Cruise Ship,11193,,1989,27,Italy,Aliaga,Turkey
2016,9153771,Riruccia,Bulk Carrier,38440,,1997,19,Malta,Chittagong,Bangladesh
2016,9008469,Gas Ice,Other,2985,,1991,25,Malta,Aliaga,Turkey
2016,8841486,Lucky Sea,Other,2241,,1986,30,Panama,Aliaga,Turkey
2016,9087221,Zena A.,Bulk Carrier,25503,,1994,22,Panama,Alang,India
2016,9102485,Dubai Castle,Container Ship,30928,,1997,19,Panama,Gadani,Pakistan
2016,7420352,Ema,Other,33812,,1976,40,St. Kitts-Nevis,Alang,India
2016,8757790,Toro,Other,40282,,1975,41,St. Kitts-Nevis,Alang,India
2016,8214176,Atlantic Compass,Container Ship,57255,,1984,32,Sweden,Alang,India
2016,8214164,Atlantic Concert,Container Ship,57255,,1984,32,Sweden,Alang,India
2016,9264312,Rento,Passenger/Cruise Ship,25984,,2003,13,Togo,Aliaga,Turkey
2016,9147679,Wilma,Container Ship,8388,,1997,19,Antigua & Barbuda,Zhoushan,China
2016,9146730,Ella,Bulk Carrier,85437,,1996,20,Comoros,Chittagong,Bangladesh
2016,9245017,Molly,Container Ship,66332,,2001,15,Comoros,Chittagong,Bangladesh
2016,9236482,Promise,Container Ship,71902,,2002,14,Comoros,Chittagong,Bangladesh
2016,9236470,Precision,Container Ship,71902,,2002,14,Comoros,Chittagong,Bangladesh
2016,9245029,Lion,Container Ship,66332,,2001,15,Comoros,Chittagong,Bangladesh
2016,9102617,Riental Treasure,Bulk Carrier,77439,,1994,22,Korea (South),Gadani,Pakistan
2016,8612251,Atlas Highway,Other,45742,,1987,29,Liberia,Alang,India
2016,8604278,Top,Passenger/Cruise Ship,26933,,1987,29,Palau,Alang,India
2016,9247558,Chicago,Container Ship,66332,,2001,15,Palau,Chittagong,Bangladesh
2016,8610526,Marina Ace,Other,54332,,1987,29,Panama,Alang,India
2016,9152167,Corona Emblem,Bulk Carrier,42870,,1998,18,Panama,Xinhui,China
2016,8612263,Triton Highway,Other,45783,,1987,29,Panama,Alang,India
2016,8612316,Hercules Highway,Other,46875,,1987,29,Panama,Alang,India
2016,8319718,Century Highway No.2,Other,44616,,1985,31,Panama,Aliaga,Turkey
2016,9176266,Coral,Bulk Carrier,25942,,1999,17,Panama,Alang,India
2016,8607749,Hudson Leader,Other,47307,,1987,29,Panama,Alang,India
2016,9201736,Mona Linden,Bulk Carrier,84504,,2000,16,Panama,Alang,India
2016,9146948,Rubin Oak,Bulk Carrier,40619,,1997,19,Panama,Alang,India
2016,9051806,Sapphire Ace,Other,45796,,1993,23,Panama,Alang,India
2016,8919996,Sanshu Maru,Bulk Carrier,55130,,1991,25,Panama,Alang,India
2016,9206372,Onga,Bulk Carrier,113887,,2001,15,Panama,Jiangyin,China
2016,9138874,Shin Ondo,Bulk Carrier,77065,,1996,20,Panama,Alang,India
2016,8708907,Morning Melody,Other,47068,,1988,28,Panama,Alang,India
2016,9253088,Cape Century,Bulk Carrier,87413,,2001,15,Singapore,Chittagong,Bangladesh
2016,9245005,Advantage,Container Ship,66332,,2001,15,St. Kitts-Nevis,Alang,India
2016,8303214,Mi Yang 7,Container Ship,3249,,1983,33,Korea (North),Jiangyin,China
2016,7633416,II Sim,Container Ship,1596,,1977,39,Korea (North),Jingjiang,China
2016,9064889,Ocean,Bulk Carrier,110489,,1994,22,Comoros,Chittagong,Bangladesh
2016,9135365,C. Iris,Bulk Carrier,38194,,1996,20,Korea (South),Chittagong,Bangladesh
2016,9102227,C. March,Bulk Carrier,77255,,1995,21,Korea (South),Gadani,Pakistan
2016,9074509,C. Polaris,Bulk Carrier,77211,,1995,21,Korea (South),Chittagong,Bangladesh
2016,9040857,C. Queen,Bulk Carrier,77697,,1994,22,Korea (South),Chittagong,Bangladesh
2016,8415275,Lime Bell,Other,9628,,1984,32,Korea (South),Busan,Korea (South)
2016,8602775,Morning Marvel,Other,47654,,1987,29,Korea (South),Aliaga,Turkey
2016,8715314,C. Young,Bulk Carrier,36550,,1988,28,Korea (South),Chittagong,Bangladesh
2016,9037721,POS Bravery,Bulk Carrier,110593,,1992,24,Korea (South),Chittagong,Bangladesh
2016,9037733,POS Ambition,Bulk Carrier,75277,,1992,24,Korea (South),Gadani,Pakistan
2016,9037745,Goodwill,Bulk Carrier,75277,,1992,24,Korea (South),Gadani,Pakistan
2016,9015541,Hanjin Marseilles,Container Ship,51299,,1993,23,Korea (South),Alang,India
2016,9136060,Evelyn Hayne,Bulk Carrier,38932,,1997,19,Korea (South),Chittagong,Bangladesh
2016,9129378,New Way 1,Bulk Carrier,18507,,1997,19,Korea (South),Alang,India
2016,9147899,KG Barito,Bulk Carrier,40483,,1996,20,Korea (South),Alang,India
2016,9085340,GS Angel,Bulk Carrier,63153,,1995,21,Korea (South),Gadani,Pakistan
2016,9079133,Hanjin New Orleans,Bulk Carrier,37550,,1994,22,Korea (South),Gadani,Pakistan
2016,9048108,New Horizon,Bulk Carrier,25189,,1992,24,Korea (South),Chittagong,Bangladesh
2016,8821606,Anemone,Bulk Carrier,77650,,1990,26,Korea (South),Gadani,Pakistan
2016,9012381,Delta Pride,Bulk Carrier,25189,,1991,25,Korea (South),Gadani,Pakistan
2016,8826046,Sa Ja Bong,Other,7092,,1980,36,Korea (South),Jiangyin,China
2016,8807193,GNS Donghae,Bulk Carrier,35351,,1990,26,Korea (South),Chittagong,Bangladesh
2016,9033830,Wooyang Clover,Other,2120,,1991,25,Korea (South),Jiangyin,China
2016,8811754,Oceanus,Other,3219,,1989,27,Korea (South),Chittagong,Bangladesh
2016,9122784,C. Oasis,Bulk Carrier,85721,,1996,20,Panama,Gadani,Pakistan
2016,9169225,C. Triumph,Bulk Carrier,88385,,1999,17,Panama,Gadani,Pakistan
2016,8506749,Dr Ace,Other,48547,,1986,30,Panama,Chittagong,Bangladesh
2016,9156589,Blue Mont Blanc,Bulk Carrier,38477,,1998,18,Panama,Chittagong,Bangladesh
2016,9032551,Collonges,Bulk Carrier,77214,,1993,23,Panama,Chittagong,Bangladesh
2016,9135509,Prime,Container Ship,15737,,1996,20,Panama,Gadani,Pakistan
2016,9000895,K. Cosmos,Bulk Carrier,138694,,1992,24,Panama,Chittagong,Bangladesh
2016,9110999,New Fantasy,Bulk Carrier,27116,,1996,20,Panama,Chittagong,Bangladesh
2016,9111008,New Giant,Bulk Carrier,27116,,1996,20,Panama,Chittagong,Bangladesh
2016,7926045,K No. 9,Other,11748,,1981,35,Panama,Chittagong,Bangladesh
2016,8025111,K No. 8,Other,9112,,1981,35,Panama,Chittagong,Bangladesh
2016,8410809,K No. 7,Other,7772,,1984,32,Panama,Chittagong,Bangladesh
2016,9071832,Aquaria,Bulk Carrier,38513,,1994,22,Tuvalu,Alang,India
2016,8316522,True Brothers,Container Ship,17821,,1985,31,Belize,Alang,India
2016,8400971,ABM Navigator,Bulk Carrier,25169,,1987,29,Belize,Gadani,Pakistan
2016,8915720,Jumana,Bulk Carrier,23275,,1991,25,Belize,Gadani,Pakistan
2016,8406925,Arwad Tower,Bulk Carrier,16775,,1985,31,Belize,Gadani,Pakistan
2016,8812631,Meray Alamar,Bulk Carrier,17126,,1989,27,Belize,Alang,India
2016,8507535,Voyager K.,Bulk Carrier,15832,,1985,31,Cambodia,Alang,India
2016,8507339,Flora,Bulk Carrier,11833,,1985,31,Comoros,Alang,India
2016,8002822,Lady Nour,Container Ship,5941,,1984,32,Panama,Aliaga,Turkey
2016,7638947,Camelia,Container Ship,4075,,1977,39,Togo,Alang,India
2016,7214234,Marina,Container Ship,2756,,1972,44,Togo,Aliaga,Turkey
2016,8322179,Rasha D,Container Ship,2692,,1984,32,Togo,Aliaga,Turkey
2016,8126824,Dream True,Container Ship,8384,,1983,33,Togo,Alang,India
2016,6401218,Omega Livestock,Other,1556,,1964,52,Togo,Aliaga,Turkey
2016,8515843,Crown H.,Other,16080,,1986,30,Unknown,Gadani,Pakistan
2016,6721113,Laguna,Other,616,,1967,49,Togo,Aliaga,Turkey
2016,8321929,Federal Kasser,Bulk Carrier,17815,,1985,31,Belize,Alang,India
2016,7725336,Hawk,Other,3860,,1978,38,Palau,Alang,India
2016,9143867,Emerald,Container Ship,8892,,1997,19,St. Kitts-Nevis,Alang,India
2016,8763256,Rob Hew,Other,6012,,1982,34,St. Kitts-Nevis,Chittagong,Bangladesh
2016,9251391,MOL Express,Container Ship,53822,,2003,13,Hong Kong,Alang,India
2016,9251389,Seaspan Expeditor,Container Ship,53822,,2003,13,Hong Kong,Alang,India
2016,8203232,Angas,Other,2169,,1983,33,St. Kitts-Nevis,Aliaga,Turkey
2016,8308240,Nuevo Pemex IV,Tanker,26309,,1989,27,Mexico,Veracruz,Mexico
2016,9108312,Drin,Bulk Carrier,38580,,1996,20,Bahamas,Chittagong,Bangladesh
2016,9015759,Coniston,Other,3847,,19991,-17975,Bahamas,Chittagong,Bangladesh
2016,9114206,Newforest,Bulk Carrier,93629,,1996,20,Bermuda,Chittagong,Bangladesh
2016,9119141,Quorn,Bulk Carrier,92194,,1996,20,Bermuda,Chittagong,Bangladesh
2016,9112088,Meynell,Bulk Carrier,93629,,1997,19,Bermuda,Gadani,Pakistan
2016,9112313,Snowdon,Bulk Carrier,85848,,1998,18,Bermuda,Gadani,Pakistan
2016,9143489,Brother Glory,Bulk Carrier,27105,,1998,18,Liberia,Chittagong,Bangladesh
2016,9008691,Wugang Asia,Bulk Carrier,152020,,1992,24,Liberia,Chittagong,Bangladesh
2016,9002685,Wugang Orient,Bulk Carrier,146548,,1991,25,Liberia,Chittagong,Bangladesh
2016,9168324,Zambia,Container Ship,76847,,1998,18,Liberia,Chittagong,Bangladesh
2016,9152284,Swaziland,Container Ship,76847,,1998,18,Liberia,Chittagong,Bangladesh
2016,9135676,Atlantic,Bulk Carrier,39017,,1996,20,Marshall Islands,Gadani,Pakistan
2016,9112301,Rutland,Bulk Carrier,85848,,1997,19,Singapore,Chittagong,Bangladesh
2016,9035591,Cape Falcon,Bulk Carrier,81589,,1993,23,United Kingdom,Gadani,Pakistan
2016,9143166,YM Kaohsiung,Container Ship,40068,,1998,18,United Kingdom,Alang,India
2016,7915101,Mistral Express,Passenger/Cruise Ship,20220,,1981,35,Morocco,Aliaga,Turkey
2016,8216473,VOS Ocean,Offshore/Supply Vessel,750,,1983,33,Barbados,Ghent,Belgium
2016,8309531,Stolt Sapphire,Tanker,23964,,1985,31,Liberia,Alang,India
2016,7611470,VOS Westwind,Other,871,,1977,39,Liberia,Grenaa,Denmark
2016,9166479,Nova Cura,Container Ship,3999,,1999,17,Netherlands,Aliaga,Turkey
2016,7111808,Beachway,Dredger,3221,,1971,45,Panama,Ghent,Belgium
2016,8616611,Lincoln Express,Other,3185,,1987,29,Philippines,Chittagong,Bangladesh
2016,7404188,VOS Commander,Offshore/Supply Vessel,1152,,1975,41,United Kingdom,Ghent,Belgium
2016,9046057,AOG Explorer,Tanker,5586,,1991,25,Panama,Aliaga,Turkey
2016,7813406,Shetland Cement,Bulk Carrier,1094,,1978,38,Bahamas,Grenaa,Denmark
2016,7231191,Cembalo,Bulk Carrier,2583,,1973,43,Bahamas,Grenaa,Denmark
2016,8203189,Drive Bonavista,Offshore/Supply Vessel,2259,,1983,33,Bahamas,Chittagong,Bangladesh
2016,8309529,Stolt Aquamarine,Tanker,23964,,1986,30,Cayman Islands,Alang,India
2016,8309555,Stolt Topaz,Tanker,23964,,1986,30,Cayman Islands,Alang,India
2016,8309543,Stolt Emerald,Tanker,23964,,1986,30,Cayman Islands,Alang,India
2016,8320119,Stolt Jade,Tanker,23964,,1986,30,Cayman Islands,Alang,India
2016,8201363,Kondor,Other,2048,,1984,32,Cyprus,sGravendeel,Netherlands
2016,8709157,NOCC Coral,Other,42247,,1987,29,Marshall Islands,Alang,India
2016,8108781,Beta,Offshore/Supply Vessel,1751,,1982,34,Norway,Fosen,Norway
2016,8005109,Star Eagle,Container Ship,24479,,1981,35,Norway,Xinhui,China
2016,8011330,Star Evviva,Container Ship,24479,,1982,34,Norway,Xinhui,China
2016,8608078,Morning Mercator,Other,52422,,1988,28,Norway,Xinhui,China
2016,8715546,Tove Knutsen,Tanker,61206,,1989,27,Norway,Alang,India
2016,9104615,Spar Sirius,Bulk Carrier,25968,,1996,20,Norway,Alang,India
2016,9077238,Spar Neptun,Bulk Carrier,36559,,1994,22,Norway,Alang,India
2016,8602579,Trinidad,Other,49750,,1987,29,Norway,Jiangyin,China
2016,8605167,Tancred,Other,48676,,1987,29,Norway,Jiangyin,China
2016,8520680,Trianon,Other,49792,,1987,29,Norway,Jiangyin,China
2016,9131541,Endeavour,Bulk Carrier,38205,,1996,20,Panama,Gadani,Pakistan
2016,9224544,Chiswick Bridge,Container Ship,68687,,2001,15,Panama,Gadani,Pakistan
2016,8112914,Pacific Lady,Tanker,15829,,1984,32,Panama,Alang,India
2016,8750534,Borgny Dolphin,Other,11415,,1977,39,Singapore,Aliaga,Turkey
2016,8018235,Mariana III,Bulk Carrier,10971,,1981,35,Singapore,Aliaga,Turkey
2016,8880339,Nasos,Other,980,,1987,29,Honduras,Las Palmas,Canary Islands
2016,7821506,Quiet Lady,Bulk Carrier,14408,,1979,37,Panama,Alang,India
2016,7314371,Joan,Passenger/Cruise Ship,11638,,1972,44,Palau,Alang,India
2016,7233383,Cagayan Bay 1,Passenger/Cruise Ship,10830,,1972,44,Philippines,Cebu,Philippines
2016,8015350,Ozamiz Bay 1,Passenger/Cruise Ship,3872,,1981,35,Philippines,Cebu,Philippines
2016,8128078,Atlantis,Bulk Carrier,23991,,1983,33,Togo,Alang,India
2016,7505217,Amina H.,Bulk Carrier,9013,,1982,34,Panama,Aliaga,Turkey
2016,8503840,Lady Leen,Container Ship,5934,,1986,30,Panama,Alang,India
2016,9052721,Bruiser,Bulk Carrier,17630,,1995,21,Sierra Leone,Alang,India
2016,8216136,Vanguard,Container Ship,6483,,1985,31,Sierra Leone,Alang,India
2016,7501871,Sea Breeze,Other,5306,,1976,40,Tanzania,Gadani,Pakistan
2016,8400555,Amir H.,Bulk Carrier,16582,,1986,30,Panama,Gadani,Pakistan
2016,7628447,Tessa,Other,2795,,1978,38,Cambodia,Zhangjiagang,China
2016,9083823,Ocean Rider,Bulk Carrier,24533,,1996,20,Malta,Chittagong,Bangladesh
2016,8228359,Nikola,Other,9489,,1984,32,Niue,Alang,India
2016,7518214,Kapitan Boldyrev,Other,2478,,1975,41,Russia,Jiangyin,China
2016,7941667,Kapitan Gnezdilov,Container Ship,5333,,1980,36,Russia,Chittagong,Bangladesh
2016,8126850,Vengery,Offshore/Supply Vessel,1627,,1983,33,Russia,Aliaga,Turkey
2016,8322117,Seachampion,Container Ship,3949,,1984,32,Russia,Zhangjiagang,China
2016,7906966,Zolotaya Kolyma,Container Ship,18237,,1981,35,Russia,Alang,India
2016,8302258,Solntse Vostoka,Container Ship,11321,,1989,27,Russia,Chittagong,Bangladesh
2016,7642613,Novoazovsk,Other,1734,,1976,40,Russia,Klaipeda,Lithuania
2016,8035037,Gorsk,Fishing Vessel,1734,,1982,34,Russia,Archangel,Russia
2016,8827715,Nadezhda,Tanker,709,,1986,30,Russia,Far East Russia,Russia
2016,8603389,Aldan,Container Ship,6395,,1989,27,Russia,Alang,India
2016,7941629,Aleksandr,Container Ship,4598,,1980,36,Russia,Alang,India
2016,7509603,Yakutia,Container Ship,3736,,1975,41,Russia,Kolkata,India
2016,8888393,WB Neva,Other,1839,,1986,30,Tanzania,Aliaga,Turkey
2016,8004703,Meridian,Tanker,706,,1980,36,Togo,Chittagong,Bangladesh
2016,9050589,Faridah,Tanker,159417,,1995,21,Liberia,Gadani,Pakistan
2016,6729543,Amani,Bulk Carrier,1639,,1968,48,Panama,Gadani,Pakistan
2016,9139725,Cyprus,Container Ship,65475,,1997,19,Comoros,Alang,India
2016,8313130,Nagil Batar,Bulk Carrier,23279,,1984,32,Indonesia,Chittagong,Bangladesh
2016,8912572,Seapol One,Other,675,,1990,26,Mongolia,Alang,India
2016,9082348,Turquiose,Container Ship,52086,,1996,20,Palau,Alang,India
2016,9061136,Ever Respect,Container Ship,53103,,1995,21,Panama,Chittagong,Bangladesh
2016,9103142,Dynasty,Bulk Carrier,26092,,1994,22,Panama,Alang,India
2016,9137428,Castle,Bulk Carrier,27552,,1996,20,Panama,Gadani,Pakistan
2016,9039602,Maria India,Other,8280,,1993,23,Panama,Alang,India
2016,9041215,Winning Friend,Bulk Carrier,77090,,1993,23,Panama,Chittagong,Bangladesh
2016,9072032,Sunny Voyager,Bulk Carrier,77132,,1994,22,Panama,Chittagong,Bangladesh
2016,8920517,Sunny Star,Bulk Carrier,77096,,1991,25,Panama,Gadani,Pakistan
2016,8906676,Sunny Ocean,Bulk Carrier,77096,,1990,26,Panama,Gadani,Pakistan
2016,9144756,Maple,Container Ship,63900,,1997,19,Singapore,Alang,India
2016,9139737,Pear,Container Ship,65475,,1998,18,Singapore,Alang,India
2016,9013294,Kota Akbar,Container Ship,17738,,1993,23,Singapore,Chittagong,Bangladesh
2016,8204573,Sofia,Bulk Carrier,11315,,1983,33,Sri Lanka,Chittagong,Bangladesh
2016,9055474,Radiant,Container Ship,53103,,1994,22,St. Kitts-Nevis,Chittagong,Bangladesh
2016,7042409,Apuokas,Other,2548,,1971,45,Comoros,Vinaroz,Spain
2016,7412018,Mahanuwara,Offshore/Supply Vessel,1356,,1975,41,Sri Lanka,Alang,India
2016,8107036,Avant Garde,Offshore/Supply Vessel,1732,,1982,34,Sri Lanka,Alang,India
2016,7408081,Leo,Tanker,64329,,1978,38,Comoros,Gadani,Pakistan
2016,9011868,Georgios,Tanker,40958,,1995,21,St. Kitts-Nevis,Gadani,Pakistan
2016,7627613,Mina F.,Container Ship,3826,,1979,37,Tanzania,Aliaga,Turkey
2016,8917534,Lapponian Reefer,Reefer,7944,,1992,24,Barbados,Alang,India
2016,7431650,Hellevik,Other,1957,,1975,41,Sweden,Fredericia,Denmark
2016,8320767,Falstaff,Other,52800,,1985,31,Sweden,Jiangyin,China
2016,9074511,Choulex,Bulk Carrier,77211,,1996,20,Bermuda,Chittagong,Bangladesh
2016,9131840,Champel,Bulk Carrier,85849,,1998,18,Bermuda,Chittagong,Bangladesh
2016,8921834,Sider Gladiator,Bulk Carrier,23272,,1991,25,Italy,Alang,India
2016,9220433,Karin,Container Ship,20569,,1999,17,Liberia,Alang,India
2016,9087245,Martha,Bulk Carrier,25503,,1995,21,Malta,Chittagong,Bangladesh
2016,8222745,Maestro Ocean,Other,15375,,1985,31,Marshall Islands,Aliaga,Turkey
2016,7373092,FPSO Falcon,Tanker,151123,,1975,41,Palau,Alang,India
2016,8618310,MSC Leanne,Container Ship,52191,,1898,118,Panama,Alang,India
2016,8209729,MSC Perle,Container Ship,17414,,1983,33,Panama,Alang,India
2016,8201674,MSC Lieselotte,Container Ship,21586,,1983,33,Panama,Alang,India
2016,8502717,MSC Jilhan,Container Ship,14068,,1986,30,Panama,Alang,India
2016,9002532,Son,Other,38716,,1990,26,St. Kitts-Nevis,Alang,India
2016,8123236,Farouk,Bulk Carrier,20122,,1983,33,Sierra Leone,Gadani,Pakistan
2016,8214798,Tasnem,Other,3909,,1982,34,Tanzania,Alang,India
2016,8307181,Zica,Bulk Carrier,22361,,1984,32,Comoros,Gadani,Pakistan
2016,9127423,Venu,Bulk Carrier,87431,,1996,20,Palau,Alang,India
2016,9179787,Tex,Bulk Carrier,43642,,1999,17,Palau,Alang,India
2016,9082958,Countess Sea,Bulk Carrier,26136,,1994,22,Panama,Alang,India
2016,9127631,Acacia Star,Bulk Carrier,26322,,1997,19,Panama,Alang,India
2016,9061124,Ever Refine,Container Ship,53103,,1995,21,Panama,Chittagong,Bangladesh
2016,9055462,Ever Reward,Container Ship,53103,,1994,22,Panama,Chittagong,Bangladesh
2016,9128489,Ever Mighty,Bulk Carrier,39376,,1996,20,Panama,Chittagong,Bangladesh
2016,9182174,Ever Excellent,Bulk Carrier,38431,,1998,18,Panama,Gadani,Pakistan
2016,9159529,Ever Blossom,Bulk Carrier,37815,,1997,19,Panama,Chittagong,Bangladesh
2016,9182174,Ever Excellent,Bulk Carrier,38431,,1998,18,Panama,Gadani,Pakistan
2016,7702516,Garnet,Bulk Carrier,15392,,1978,38,Panama,Chittagong,Bangladesh
2016,8312617,Zhang Hong No.2,Bulk Carrier,15850,,1983,33,Panama,Alang,India
2016,9143087,Cape Jupiter,Bulk Carrier,87431,,1997,19,Singapore,Alang,India
2016,9150755,Cape Mercury,Bulk Carrier,85722,,1997,19,Singapore,Alang,India
2016,9127265,Steel Trader,Bulk Carrier,82112,,1997,19,St. Kitts-Nevis,Chittagong,Bangladesh
2016,8611790,Chun,Container Ship,9965,,1987,29,St. Kitts-Nevis,Chittagong,Bangladesh
2016,9127253,Steel Express,Bulk Carrier,82112,,1997,19,Togo,Gadani,Pakistan
2016,9127277,Steel Investor,Bulk Carrier,82112,,1997,19,Togo,Gadani,Pakistan
2016,9171424,Steel Developer,Bulk Carrier,82112,,1998,18,Togo,Gadani,Pakistan
2016,9074781,Thor Energy,Bulk Carrier,25676,,1994,22,Singapore,Alang,India
2016,8913526,Thor Dynamic,Bulk Carrier,25905,,1991,25,Singapore,Aliaga,Turkey
2016,9139775,Thor Wave,Bulk Carrier,25889,,1998,18,Singapore,Chittagong,Bangladesh
2016,8920086,Sriracha Master,Tanker,54931,,1991,25,Thailand,Gadani,Pakistan
2016,8916217,NPS Orana,Other,38844,,1991,25,Thailand,Alang,India
2016,9074717,Ploypailin Naree,Bulk Carrier,15932,,1995,21,Thailand,Alang,India
2016,9020065,Saranya Naree,Bulk Carrier,16725,,1991,25,Thailand,Alang,India
2016,9127069,Chollada Naree,Bulk Carrier,11474,,1997,19,Thailand,Alang,India
2016,9127083,Emwika Naree,Bulk Carrier,11474,,1997,19,Thailand,Alang,India
2016,9145700,Mathawee Naree,Bulk Carrier,16761,,1996,20,Thailand,Alang,India
2016,9108594,Fonthida Naree,Bulk Carrier,17429,,1995,21,Thailand,Alang,India
2016,9159347,Vijitra Naree,Bulk Carrier,17879,,1997,19,Thailand,Gadani,Pakistan
2016,9106742,Tharinee Naree,Bulk Carrier,14431,,1994,22,Thailand,Chittagong,Bangladesh
2016,9125449,Chalothorn Naree,Bulk Carrier,16285,,1996,20,Thailand,Alang,India
2016,9104495,Suchada Naree,Bulk Carrier,14431,,1994,22,Thailand,Alang,India
2016,9127045,Apisara Naree,Bulk Carrier,11474,,1996,20,Thailand,Alang,India
2016,9113862,Parinda Naree,Bulk Carrier,14430,,1995,21,Thailand,Alang,India
2016,9127057,Bussara Naree,Bulk Carrier,11471,,1997,19,Thailand,Alang,India
2016,8414221,Sea Dragon,Other,5463,,1984,32,Thailand,Chittagong,Bangladesh
2016,8114766,BangKachai,Other,3911,,1981,35,Thailand,Chittagong,Bangladesh
2016,7915448,Bangsrimuang,Other,5160,,1980,36,Thailand,Chittagong,Bangladesh
2016,7638557,Toledo,Bulk Carrier,11998,,1978,38,Belize,Alang,India
2016,7361532,Corozal,Bulk Carrier,9117,,1975,41,Belize,Aliaga,Turkey
2016,8321670,Eurasia,Container Ship,8823,,1984,32,Belize,Alang,India
2016,7525607,Aysenur,Container Ship,1973,,1977,39,Moldova,Aliaga,Turkey
2016,8118138,Era,Bulk Carrier,19049,,1984,32,Panama,Gadani,Pakistan
2016,8413497,Minbei,Bulk Carrier,24652,,1986,30,Panama,Chittagong,Bangladesh
2016,8902448,AK Phoenicia,Bulk Carrier,24606,,1990,26,Panama,Gadani,Pakistan
2016,9116723,Indian Ocean I,Bulk Carrier,26831,,1996,20,Panama,Gadani,Pakistan
2016,8403416,Gas Master,Other,18155,,1985,31,Panama,Chittagong,Bangladesh
2016,8026385,Gas Earl,Other,2252,,1983,33,Panama,Aliaga,Turkey
2016,9133783,Bolkar,Bulk Carrier,25065,,1998,18,Panama,Chittagong,Bangladesh
2016,8315217,AK Abba,Bulk Carrier,17879,,1985,31,Panama,Alang,India
2016,8881682,Zorturk,Other,2976,,1983,33,Togo,St. Nazaire,France
